"RESENT,C,2","EDAD,C,3","SEXO,C,1","TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","NUMREN,C,2","NIVELINS,C,2","NIVELANI,C,2","ANTECE,C,1","NOMCARR,C,80","TIPOESC,C,1","BIOLOGIA,C,1","FISICA,C,1","QUIMICA,C,1","MATEMA,C,1","ACTUALES,C,1","CIENTIF1,C,1","INGEN1,C,1","CIENTIF2,C,1","INGEN2,C,1","CONDACT,C,1","VERIACT,C,1","POSACT,C,1","TAREASYF,C,50","OCUPACION,C,2","NOMBREMP,C,50","ACTIECO,C,2","ACTICIEN,C,1","FACPER,N,10,0"
01,036,1,5,07,101,0001,2336,070098,02,111111,01,03,02,,,,,,,,,,,,,1,,2,"LEVANTAR ARENA, GRAVA, BLOCKE, PALEAR MANUALMENTE",81,S/N,46,2,13323
01,046,1,5,07,101,0001,2336,070098,03,111111,01,02,05,,,,,,,,,,,,,1,,4,"MUSICO, MUSICA POR CONTRATO, GRUPO DE MARIMBA ORQ.",14,MUSICO  S/N,71,2,13323
01,027,2,5,07,101,0001,2336,070098,04,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,11718
01,035,2,5,07,101,0001,2336,070098,05,111111,02,03,03,,,,,,,,,,,,,1,,1,"PREPARAR LOS ALIMENTOS, VENDE COMIDA, MANUALMENTE",52,FONDA LUPITA,72,2,11718
01,027,2,5,07,101,0001,2266,070111,01,111111,02,07,01,3,ADMINISTRACION DE EMPRESAS,2,1,1,2,1,2,,,2,1,5,5,,,,,,,4398
01,021,2,5,07,101,0001,2266,070111,02,111111,01,07,02,3,CONTADURIA PUBLICA,1,1,1,1,1,1,2,1,,,4,5,,,,,,,4398
01,052,1,5,07,101,0001,2266,070111,03,111111,01,02,04,,,,,,,,,,,,,8,5,,,,,,,23456
01,041,2,5,07,101,0001,2266,070111,04,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,4398
01,038,2,5,07,101,0001,2266,070111,05,111111,02,07,04,3,LIC. ADMON DE EMPRESAS,1,1,1,1,1,2,,,1,2,1,,1,"MANEJO DE CODIGOS, LEYES, ACUERDOS, REGLAMENTOS DE",12,H. CONGRESO DEL ESTADO,93,2,4398
01,073,2,5,07,101,0001,0931,070136,01,111111,01,02,06,,,,,,,,,,,,,5,5,,,,,,,6917
01,066,1,5,07,101,0001,0931,070136,02,111111,01,02,06,,,,,,,,,,,,,6,5,,,,,,,12970
01,060,2,5,07,101,0001,0931,070136,03,111111,05,02,06,,,,,,,,,,,,,6,5,,,,,,,6917
01,070,2,5,07,101,0001,0931,070136,04,111111,01,02,06,,,,,,,,,,,,,1,,5,"SUPERVISA EL NEGOCIO, HOTEL, MANUALMENTE",21,HOTEL MARIA DOLORES,72,2,6917
01,050,2,5,07,101,0001,1427,070141,01,111111,01,02,06,,,,,,,,,,,,,1,,1,"AGENTE DE VENTAS, ARTICULOS PARA EL HOGAR (VENDE)",71,COMERCIAL DEL PROGRESO,43,2,8612
01,050,1,5,07,101,0001,1427,070141,02,111111,01,03,03,,,,,,,,,,,,,1,,1,"JEFE OPERATIVO DE LIMPIA Y ASEO, CONTROL DE PERSO",61,DIRECCION DE LIMPIA Y ASEO PUBLICO MUNICIPAL,93,2,4921
01,062,1,5,07,101,0001,1427,070141,03,111111,01,02,06,,,,,,,,,,,,,1,,1,"VIGILANTE, CUIDAR EMPRESA, MANUAL",83,DESARROLLO DE INGENIERIA DE TUXTLA,23,2,4921
01,043,2,5,07,101,0001,1427,070141,04,111111,01,03,02,,,,,,,,,,,,,1,,1,"FUENTE DE SODAS HACE COCTELES DE FRUTA, MAQUINA",52,SAMBORS FUENTE DE SODAS,72,2,8612
01,055,2,5,07,101,0001,1427,070141,05,121112,01,00,00,,,,,,,,,,,,,1,,4,"LAVA Y PLANCHA POR UN PAGO, PRESTA UN SERVICIO",82,TRABAJADORA DOMESTICA,81,2,8612
01,027,1,5,07,101,0001,1427,070141,05,221122,02,03,03,,,,,,,,,,,,,1,,1,"VENDE MUEBLES A CREDITO, MUEBLES EN CHANGARRO",71,MUEBLERIA SINTIA,46,2,4921
01,033,1,5,07,101,0001,186A,070170,01,111111,01,02,06,,,,,,,,,,,,,1,,1,"LLEVA PERSONAS, SERVICIO DE TRANSPORTE, COCHE",55,NO TIENE NOMBRE,48,2,8540
01,046,2,5,07,101,0001,186A,070170,02,111111,02,02,03,,,,,,,,,,,,,5,5,,,,,,,7512
01,022,2,5,07,101,0001,186A,070170,03,111111,03,03,03,,,,,,,,,,,,,1,,1,"ATENCION A CLIENTE, VENDE TENIS, MANUALMENTE",71,VILLAFLORES TEMS,46,2,7512
01,028,1,5,07,101,0001,186A,070170,04,111111,01,02,03,,,,,,,,,,,,,1,,3,"CONSTRUYE AULAS, MANUALMENTE",52,ESCUELA DE LA UNIVERSIDAD SALAZAR NARVAEZ,23,2,8540
01,036,2,5,07,101,0001,186A,070170,05,111111,02,03,03,,,,,,,,,,,,,1,,1,ENFERMERA DE PISO CUIDA A LOS ENFERMOS EN UN SANA,12,CENTRO MEDICO METROPOLITANO,62,2,7512
01,078,1,5,07,101,0001,2035,070195,01,111111,01,02,01,,,,,,,,,,,,,1,,4,"REALIZA TRABAJOS DE HERRERIA, VENDE PUERTAS, PORTO",52,NO TIENE NOMBRE,33,2,7703
01,048,2,5,07,101,0001,2035,070195,02,111111,01,03,03,,,,,,,,,,,,,1,,1,"ATIENDE A LOS PASIENTES, CONSULTA EXTERNA MANUAL",12,SANATORIO MU�OA,62,2,6775
01,039,2,5,07,101,0001,2035,070195,03,111111,02,03,03,,,,,,,,,,,,,1,,1,VIGILA OFICINAS DE GOBIERNO CHECAR PERSONAS,83,SEGURIDAD PUBLICA DEL ESTADO,93,2,6775
01,040,2,5,07,101,0001,2035,070195,04,111111,01,03,03,,,,,,,,,,,,,1,,4,"VESTIDOS, REALIZA COSTURA, MAQUINA DE COSER",52,NO TIENE NOMBRE,81,2,6775
01,025,1,5,07,101,0001,1145,070200,01,111111,02,03,03,,,,,,,,,,,,,1,,3,CONSTRUYE CASAS MANUALMENTE,52,NO TIENE NOMBRE,23,2,9421
01,038,2,5,07,101,0001,1145,070200,02,111111,02,02,04,,,,,,,,,,,,,5,5,,,,,,,8286
01,021,1,5,07,101,0001,1145,070200,04,111111,02,07,03,3,INGENIERIA EN SISTEMAS COMPUTACIONALES,1,1,1,1,1,1,2,1,,,1,,4,PUBLICIDAD DISE�O GRAFICOS LONAS IMPRESA MAQUINA,12,8 DIGITAL,54,2,9421
01,062,2,5,07,101,0001,1145,070200,05,111111,02,00,00,,,,,,,,,,,,,5,5,,,,,,,8286
01,076,1,5,07,101,0001,1770,070204,01,131113,01,02,03,,,,,,,,,,,,,8,5,,,,,,,8918
01,034,2,5,07,101,0001,1770,070204,01,231123,01,02,06,,,,,,,,,,,,,1,,1,ATENCION DE TAXIS POR RADIO COMUNICACION POR RADIO,62,RADIO TAXIS FORAS,48,2,7843
01,032,2,5,07,101,0001,1770,070204,01,331133,01,03,03,,,,,,,,,,,,,1,,1,PREPARA LOS ALIMENTOS TACOS HAMBURGUESAS QUESADI,52,LA TAQUIZA II,72,2,7843
01,022,2,5,07,101,0001,1770,070204,02,111111,04,07,04,3,CIENCIA EN LA EDUCACION,2,2,2,2,1,1,2,1,,,4,5,,,,,,,7843
01,030,1,5,07,101,0001,1770,070204,03,111111,01,03,02,,,,,,,,,,,,,1,,1,TRANSPORTAR PASAJEROS DE UN LUGAR A OTRO EN COMBI,55,COOPERATIVA RIO SABINAL,48,2,8918
01,041,2,5,07,101,0001,1770,070204,04,111111,03,02,06,,,,,,,,,,,,,1,,1,CONSERGE ASEO ASEO DE LA FILA DE SINDICATURA,81,MUNICIPIO,93,2,7843
01,029,2,5,07,101,0001,1770,070204,05,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,7843
01,030,2,5,07,101,0001,1925,070234,01,111111,02,06,03,2,SECRETARIA,1,,,,,2,,,2,1,5,5,,,,,,,10032
01,039,2,5,07,101,0001,1925,070234,02,111111,02,05,04,3,LIC. EDUCACION PREESC,1,1,1,1,1,2,,,2,1,1,,1,EDUCACION EJERCE DA CLASES DE 2� A�O DE PREESCOLAR,13,JARDIN DE NI�OS GUADALUPE VICTORIA,61,2,10032
01,035,2,5,07,101,0001,1925,070234,04,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,10032
01,040,1,5,07,101,0001,1925,070234,05,111111,01,02,05,,,,,,,,,,,,,1,,1,MECANICO AUTOMOTRIZ REPARACION DE AUTOS,52,COMISION DE CAMINOS GOBIERNO DEL ESTADO,23,1,20064
01,021,1,5,07,101,0001,2266,070262,01,111111,02,07,01,3,INGENIERO EN SISTEMAS COMP,1,2,1,1,1,1,2,1,,,4,5,,,,,,,6808
01,053,1,5,07,101,0001,2266,070262,02,111111,01,09,02,5,DOCTORADO EN ADMON,2,2,1,1,1,1,1,2,,,1,,4,DIRIGIR ORGANIZAR LAS FUNCIONES OPERATIVAS,21,CUALITI CONSULTORES EMPRESAS CONSTRUCTORAS,23,2,6808
01,050,1,5,07,101,0001,2266,070262,03,111111,01,05,04,3,MAESTRO,1,2,2,2,2,2,,,1,2,1,,1,LA EDUCACION LA ENSE�ANZA DA UN SERVICIO DE ENSE�A,13,SECRETARIA DE EDUCACION,61,2,6808
01,050,1,5,07,101,0001,2266,070262,04,111111,01,03,03,,,,,,,,,,,,,1,,1,TRANSPORTAR PERSONAS CHOFER ES UNA UNIDAD COMBI,55,SOCIEDAD COOPERATIVA BOSQUES DE ALBANIA SCL,48,2,6808
01,020,2,5,07,101,0001,1361,070265,01,111111,05,07,03,3,LIC. PEDAGOGIA,2,2,2,2,2,1,2,1,,,4,5,,,,,,,10659
01,019,1,5,07,101,0001,1361,070265,02,111111,03,07,01,3,CONTADURIA PUBLICA,1,2,2,2,1,1,2,1,,,4,5,,,,,,,10659
01,048,1,5,07,101,0001,1361,070265,03,111111,01,07,02,3,ADMINISTRACION DE EMPRESAS,2,1,1,1,1,2,,,1,2,5,5,,,,,,,10659
01,050,2,5,07,101,0001,1361,070265,04,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,10659
01,029,2,5,07,101,0001,1361,070265,05,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,10659
01,024,2,5,07,101,0001,1431,070293,01,111111,01,02,06,,,,,,,,,,,,,1,,1,SIRVE COMIDA MANUALMENTE,81,GALERITAS,72,2,6933
01,037,2,5,07,101,0001,1431,070293,02,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,6933
01,024,2,5,07,101,0001,1431,070293,03,111111,02,00,00,,,,,,,,,,,,,1,,7,,,,,,6933
01,020,1,5,07,101,0001,1431,070293,04,111111,04,06,03,3,CONTADOR PRIVADO,1,,,,,2,,,2,1,1,,1,ENCARGADO DE CIBER ATENDER A LOS CLIENTES MAQUINA,81,CIBER COFEE BREAK,51,2,7883
01,035,2,5,07,101,0001,1431,070293,05,111111,02,03,02,,,,,,,,,,,,,5,5,,,,,,,6933
01,047,2,5,24,028,0001,2431,240012,01,111111,01,07,05,3,CIRUJANO DENTISTA,1,1,2,1,2,2,,,1,2,1,,4,ATENCION MEDICA DENTAL AL PUBLICO EN CONSULTORIO,11,SIN NOMBRE,62,2,3754
01,042,1,5,24,028,0001,2431,240012,02,111111,01,06,02,2,TECNICO MECANICO,1,,,,,2,,,2,1,1,,5,VENTAS DE EQUIPO DE RIEGO AGRICOLA INSTALACION,71,AGRICOLA DE RIEGO,43,1,5393
01,038,2,5,24,028,0001,2431,240012,03,111111,02,06,03,2,CONTADOR PRIVADO,2,,,,,2,,,2,2,5,5,,,,,,,3754
01,045,1,5,24,028,0001,2431,240012,04,111111,01,07,04,3,INGENIERO AGRONOMO ZOOTECNISTA,1,1,1,1,1,2,,,2,1,1,,1,INSPECCION EN SALUD ANIMAL PRINCIPALMENTE EN EQUI,61,COMITE PARA EL DESARROLLO Y PROTECCION PECUARIA,93,1,5393
01,034,1,5,24,028,0001,2431,240012,05,111111,01,03,03,,,,,,,,,,,,,1,,4,ELABORA SWETERS ESCOLARES CON MAQUINA DE TEJER Y,52,NO TIENE NOMBRE,31,2,5393
01,045,1,5,24,035,0001,0571,240013,01,111111,01,04,02,2,PREPARATORIA,9,,,,,1,1,2,,,1,,1,TRABAJA EN EL ARCHIVO DE OFICINA Y ALGUNAS FUNCIO,62,EL GOBIERNO DEL ESTADO DIRECCION DE RECAUDACION,93,2,4443
01,050,2,5,24,035,0001,0571,240013,03,131113,01,02,04,,,,,,,,,,,,,5,5,,,,,,,4443
01,022,1,5,24,035,0001,0571,240013,03,231123,02,03,02,,,,,,,,,,,,,1,,2,TRABAJA EN LA HOJALATERIA AUTOMOTRIZ USA HERRAMIEN,54,HOJALATERIA Y PINTURA EL CABALLO,81,1,4443
01,022,2,5,24,035,0001,0571,240013,03,331133,02,03,03,,,,,,,,,,,,,5,5,,,,,,,4443
01,023,2,5,24,035,0001,0571,240013,04,111111,02,04,03,2,PREPARATORIA,1,,,,,2,,,9,9,5,5,,,,,,,4443
01,071,1,5,24,035,0001,0571,240013,05,111111,01,02,05,,,,,,,,,,,,,8,2,4,LAVA CARROS EVENTUALMENTE DENTRO DE SU CASA,72,S/N,81,2,4443
01,020,2,5,24,028,0001,2342,240015,01,111111,03,04,02,2,BACHILLERATO GRAL.,2,,,,,1,2,2,,,4,2,4,"BARNIZA MUEBLES, PISOS Y PUERTAS DE MADERA",52,SIN NOMBRE,33,2,4178
01,023,2,5,24,028,0001,2342,240015,02,111111,03,06,03,3,TECNICA EN TRABAJO SOCIAL,2,,,,,2,,,2,2,1,,1,ESTAR AL PENDIENTE DE LOS ALUMNOS DE LA SECUNDARIA,12,ESCUELA SECUNDARIA TECNICA #42,61,1,4178
01,029,2,5,24,028,0001,2342,240015,03,111111,02,07,05,3,CONTADOR PUBLICO,1,2,2,2,1,2,,,1,1,1,,1,AUX. ADMINISTRATIVO APOYA A LA GERENCIA ADMINISTRA,62,UNION DE GANADEROS LECHEROS DE JUAREZ S.A. DE C.V.,31,1,4178
01,039,1,5,24,028,0001,2342,240015,04,111111,01,03,03,,,,,,,,,,,,,1,,4,REPARA CALZADO A CLIENTES PARTICULARES EN UN TALLE,52,S/N,81,2,6002
01,046,1,5,24,028,0001,2342,240015,05,111111,01,07,02,3,INGENIERIA CIVIL,1,2,1,1,1,2,,,2,1,1,,1,INSTRUMENTACION EN APARATOS DE MEDICION (VALBULAS),12,PEMEX,32,2,6002
01,025,1,5,24,028,0001,1753,240018,01,111111,01,07,04,3,LIC. EN ADMINISTRACION DE EMP. TURISTICAS,2,2,2,2,1,2,,,2,1,1,,4,ADMINISTRA UN RANCHO CUIDA ANIMALES DA MANTENIMIEN,41,RANCHO LAS NUBES,11,2,4918
01,025,1,5,24,028,0001,1753,240018,02,111111,01,04,02,2,PREPARATORIA,9,,,,,9,9,9,,,1,,1,ES EMPLEADO DE MOSTRADOR (PISO) VENDE HERRAMIENTAS,71,"SEARS, S.A. DE C.V.",46,2,4918
01,034,1,5,24,028,0001,1753,240018,03,111111,01,07,05,3,LIC. ADMON. PUBLICA,1,2,2,2,1,2,,,2,2,1,,1,VENTAS DE AUTOMOVILES NUEVOS TRATO DIRECTO CON EL,21,"HERRERA MOTORS, S.A. DE C.V.",46,2,4918
01,034,1,5,24,028,0001,1753,240018,04,111111,01,07,04,3,LIC. EN DERECHO,1,2,1,1,1,2,,,2,2,1,,1,ADMINISTRACION DE PERSONAL OPERATIVO POLICIACO,83,POLICIA URBANA BANCARIA E INDUSTRIAL,56,2,4918
01,024,2,5,24,035,0001,0942,240025,01,111111,02,04,03,,,1,,,,,,,,,,1,,1,ATENCION A LOS CLIENTES PERSONALMENTE MOSTRARLE,71,TIENDA DEPARTAMENTAL DEL SOL,46,2,1195
01,028,1,5,24,035,0001,0942,240025,02,111111,02,03,01,,,,,,,,,,,,,1,,1,RECOLECTA BASURA EN LAS COLONIAS CON UN CAMION,81,"H. AYUNTAMIENTO DE SAN LUIS POTOSI, S.L.P.",93,2,2151
01,038,1,5,24,035,0001,0942,240025,03,111111,01,02,03,,,,,,,,,,,,,1,,3,PRINCIPALMENTE COLADOS PARA TECHOS DE CASAS,54,S/N,23,3,2151
01,034,2,5,24,035,0001,0942,240025,04,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,1195
01,028,2,5,24,035,0001,0942,240025,05,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,1195
01,040,1,5,24,028,0001,3088,240033,01,111111,01,07,05,3,CIRUJANO DENTISTA,1,1,1,1,1,2,,,2,2,1,,4,SE DEDICA A TRABAJOS GENERALES DENTALES EN UN,11,NO TIENE NOMBRE,62,2,4591
01,065,2,5,24,028,0001,3088,240033,02,111111,01,05,03,2,PROFRA. EDUCACION PRIMARIA,1,,,,,2,,,2,2,6,5,,,,,,,14480
01,073,2,5,24,028,0001,3088,240033,03,111111,01,07,05,3,LIC. EN DERECHO,1,1,1,1,1,2,,,2,2,5,5,,,,,,,14480
01,047,1,5,24,028,0001,3088,240033,04,111111,01,07,04,3,ECONOMIA,1,2,2,2,1,2,,,2,1,1,,4,PROPORCIONAR SERVICIO DE BORDADO COMPUTARIZADO,52,BORDADOS RAMOS,31,2,4591
01,031,2,5,24,028,0001,3088,240033,05,111111,02,07,04,3,LIC. EN IDIOMAS,1,2,2,2,2,2,,,1,1,1,,5,"VENTA, COBRANZA, ATIENDE UN NEGOCIO DE EQUIPO",71,SERVI LASSER,46,2,14480
01,064,2,5,24,028,0001,037A,240068,01,111111,02,00,00,,,,,,,,,,,,,5,5,,,,,,,4163
01,039,2,5,24,028,0001,037A,240068,02,111111,02,02,06,,,,,,,,,,,,,1,,1,AUXILIA EN LA COCINA PREPARANDO ALIMENTOS EN UN,54,RESTAURANT CONCORDIA,72,2,4163
01,043,2,5,24,028,0001,037A,240068,03,111111,02,02,03,,,,,,,,,,,,,1,,1,CORTO FLOR EN UN SEMBRADIO FUE MANUALMENTE Y LO,41,NO TIENE NOMBRE,11,2,4163
01,067,2,5,24,028,0001,037A,240068,04,111111,02,02,01,,,,,,,,,,,,,5,5,,,,,,,4163
01,033,2,5,24,028,0001,037A,240068,05,111111,02,02,04,,,,,,,,,,,,,5,2,4,LAVA COCHES EN LA CALLE,72,NO TIENE,81,2,4163
01,052,2,5,24,028,0001,1842,240130,01,111111,02,03,03,,,,,,,,,,,,,1,,4,ADMINISTRA UNA TIENDA DE ABARROTES COMPARA PRECIOS,71,ABARROTES DON VACA,46,2,4876
01,019,2,5,24,028,0001,1842,240130,02,111111,03,03,03,,,,,,,,,,,,,1,,1,SE ENCARGA DE ATENDER A CLIENTES QUE CONTRATAN,71,SALON DE EVENTOS ESPECIALES EL FRANCES,53,2,4876
01,028,2,5,24,028,0001,1842,240130,03,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,4876
01,069,2,5,24,028,0001,1842,240130,04,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,4876
01,018,1,5,24,028,0001,1842,240130,05,111111,04,03,03,,,,,,,,,,,,,3,5,,,,,,,19502
01,032,1,5,24,028,0001,1819,240164,01,111111,01,03,03,,,,,,,,,,,,,1,,3,"HACE MEZCLA, REVOCA PAREDES, LEVANTA BARDAS Y ARMA",54,NO TIENE NOMBRE,23,2,27986
01,072,2,5,24,028,0001,1819,240164,02,121112,02,02,02,,,,,,,,,,,,,5,5,,,,,,,4798
01,024,2,5,24,028,0001,1819,240164,02,221122,02,04,03,2,COBACH CONTADOR PUBLICO,1,,,,,2,,,1,1,5,5,,,,,,,4798
01,045,2,5,24,028,0001,1819,240164,03,111111,02,00,00,,,,,,,,,,,,,1,,1,"LAVA, HACE EL ASEO Y PLANCHA ROPA EN UNA VIVIENDA",82,NO TIENE NOMBRE,81,2,4798
01,028,2,5,24,028,0001,1819,240164,04,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,4798
01,041,2,5,24,028,0001,1819,240164,05,111111,02,07,05,3,ING. AGROINDUSTRIAL,1,1,1,1,1,2,,,2,2,1,,1,INSPECCIONA ALIMENTOS DE PRODUCTO TERMINADO,11,HERDEZ DIVISION MC CORMIC,31,2,4798
01,022,1,5,24,035,0001,0660,240174,05,111111,03,07,01,3,MEDICO CIRUJANO,1,1,2,1,2,1,1,2,,,4,5,,,,,,,6334
01,036,2,5,24,035,0001,0660,240174,04,111111,01,04,02,,,1,,,,,2,,,9,9,1,,4,DISE�O Y VENTAS EN RELACION A TODO TIPO DE TRABAJO,52,VASAL IMAGEN DISE�O E IMPRESION,32,2,4409
01,050,2,5,24,035,0001,0660,240174,03,111111,02,03,03,,,,,,,,,,,,,1,,4,HACE JUGOS NATURALES Y LICUADOS DE FRUTAS EN SU,81,NUTRIJUGOS,72,2,4409
01,038,2,5,24,035,0001,0660,240174,02,111111,03,08,01,4,INTERVENCION EDUCATIVA,1,1,1,1,1,1,2,2,,,1,,1,MAESTRA EDUCADORA EN PRIMARIA EN 4� A�O,13,ESCUELA PARTICULAR SON JUANA INES DE LA CRUZ,61,1,4409
01,037,2,5,24,035,0001,0660,240174,01,111111,01,02,06,,,,,,,,,,,,,5,5,,,,,,,4409
01,035,1,5,24,035,0001,0478,240206,01,111111,01,03,03,,,,,,,,,,,,,1,,1,REPARTE PAQUETES DE UNA PAQUETERIA A NIVEL LOCAL,71,S/N,49,2,6412
01,034,1,5,24,035,0001,0478,240206,02,111111,01,07,05,3,abogado,1,2,2,2,2,2,,,1,2,7,,,,,,,,6412
01,040,1,5,24,035,0001,0478,240206,03,111111,01,02,06,,,,,,,,,,,,,1,,1,MECANICA GENERAL EN TODO TIPO DE VEHICULOS,52,AUTO REFACCIONES ROBLEDO,81,3,6412
01,048,2,5,24,035,0001,0478,240206,04,111111,01,02,06,,,,,,,,,,,,,1,,1,TIENDE LAS CAMAS Y SE ENCARGA DE LA LIMPIEZA DE,81,MOTEL CASA GRANDE,72,2,4464
01,058,2,5,24,035,0001,0478,240206,05,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,4464
01,057,2,5,24,028,0001,2431,240266,01,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,11964
01,049,1,5,24,028,0001,2431,240266,02,111111,01,03,03,,,,,,,,,,,,,1,,2,SUPERVISA TRABAJOS DE MECANICA AUTOMOTRIZ A AUTO,51,CLUTCH Y FRENOS IMPERIAL,81,2,14955
01,020,2,5,24,028,0001,2431,240266,03,111111,03,07,02,3,ADMINISTRACION Y GESTION,1,2,2,2,1,1,2,1,,,4,5,,,,,,,11964
01,047,2,5,24,028,0001,2431,240266,04,111111,02,02,04,,,,,,,,,,,,,5,5,,,,,,,11964
01,028,1,5,24,028,0001,2431,240266,05,111111,01,06,03,2,MAQUINAS Y HERRAMIENTAS,1,,,,,2,,,2,1,1,,1,HACE REFACCIONES PARA MAQUINARIA CON MAQUINAS,53,"MABE LEISER, S. A. DE C.V.",33,2,14955
01,026,2,5,24,035,0001,0779,240272,01,111111,02,06,01,2,TECNICA EN EDUCACION PREESCOLAR,2,,,,,2,,,2,2,5,5,,,,,,,4168
01,044,1,5,24,035,0001,0779,240272,02,111111,01,05,04,3,MAESTRIA EN CIENCIAS SOCIALES,2,2,2,2,1,2,,,1,1,1,,1,MAESTRO DE GRUPO A NIVEL SECUNDARIA,13,ESCUELA TELESECUNDARIA PLAN DE SAN LUIS,61,1,5987
01,038,2,5,24,035,0001,0779,240272,05,111111,02,07,05,3,CIRUJANO DENTISTA,1,1,2,1,1,2,,,1,2,8,5,,,,,,,4168
02,018,1,5,24,028,0001,2709,240293,01,111111,04,03,03,,,,,,,,,,,,,1,,9,,,,,,0
01,038,2,5,24,028,0001,2709,240293,02,111111,02,07,02,3,DISE�O GRAFICO,1,1,1,1,1,2,,,2,2,1,,4,ELABORA PAN Y REPOSTERIA EN SU DOMICILIO Y LO VEN,52,SIN NOMBRE,31,2,3347
01,027,2,5,24,028,0001,2709,240293,03,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,3347
01,028,1,5,24,028,0001,2709,240293,04,111111,01,04,03,,ADMINISTRACION,1,,,,,2,,,2,2,1,,1,ES SECRETARIA EN UNA ESCUELA SECUNDARIA SE ENCARGA,62,ESC. SECUNDARIA TECNICA N�1,61,2,16735
01,025,2,5,24,028,0001,2709,240293,05,111111,02,07,05,3,LIC. EN DERECHO,2,1,1,2,1,2,,,2,2,1,,1,LITIGAR JUICIOS PENALES,11,CENTRO PENITENCIARIO DE READAPTACION SOCIAL,93,2,3347
01,070,2,5,24,028,0001,1645,240295,01,111111,01,02,03,,,,,,,,,,,,,5,5,,,,,,,15215
02,024,2,5,24,028,0001,1645,240295,02,111111,02,04,03,2,PREPARATORIA,1,,,,,2,,,9,9,1,,9,,99,,99,9,0
01,051,1,5,24,028,0001,1645,240295,03,111111,01,02,06,,,,,,,,,,,,,1,,4,"ADMINISTRADOR, DESPACHAR EN LA TIENDA DE ABARROTES",71,ABARROTES BRENDA,46,2,4057
01,049,1,5,24,028,0001,1645,240295,04,111111,01,02,06,,,,,,,,,,,,,1,,4,TRABAJA TODO TIPO DE ACABADOS DE ALBA�ILERIA,52,S/N,23,2,4057
01,023,1,5,24,028,0001,1645,240295,05,111111,02,04,02,,BACHILLERATO,1,,,,,2,,,2,2,1,,1,ENTREGA DE MERCANCIA A CLIENTES QUE HACEN PEDIDOS,55,DISTRIBUIDOR URDI,46,2,4057
01,028,1,5,24,028,0001,2003,240300,03,111111,02,07,04,3,LIC. EN MEDICINA VETERINARIA,1,1,1,1,1,2,,,1,2,1,,5,ATIENDE Y ADMINISTRA UN RESTAURANT DONDE PREPARAN,81,SUQUET PINXOS Y TAPAS,72,2,3767
01,022,1,5,24,028,0001,2003,240300,04,111111,04,07,03,3,LIC. EN DERECHO,1,2,2,2,1,1,2,2,,,4,5,,,,,,,3767
01,033,1,5,24,028,0001,2003,240300,05,111111,03,03,03,,,,,,,,,,,,,1,,4,"VENDE PRODUCTOS LACTEOS, CARNES FRIAS SALCHICHO",71,CREMERIA Y SALCHICHONERIA LA ANTIGUA,46,2,3767
01,042,1,5,24,028,0001,0740,240328,01,111111,01,02,06,,,,,,,,,,,,,1,,2,"PRODUCEN TANQUES, TOLDAS, TRANSPORTADORAS DE BANDA",53,"GAMA EQUIPOS Y SERVICIOS, S.A. DE C.V.",33,2,4548
01,065,2,5,24,028,0001,0740,240328,02,111111,01,02,04,,,,,,,,,,,,,2,,4,PLANCHA ROPA AJENA PARA AYUDARSE ECONOMICAMENTE,82,NO TIENE NOMBRE,81,3,4548
01,035,2,5,24,028,0001,0740,240328,03,111111,01,02,06,,,,,,,,,,,,,5,5,,,,,,,4548
01,022,1,5,24,028,0001,0740,240328,04,111111,01,03,03,,,,,,,,,,,,,1,,2,SURTE CAJAS DE REFRESCOS EN CAMIONES DE REPARTO,54,"EMBOTELLADORA SAN LUIS, S.A. DE C.V.",31,2,4548
01,031,2,5,24,028,0001,0740,240328,05,111111,02,06,03,2,HOTELERIA Y GASTRONOMIA,1,,,,,2,,,2,2,1,,1,ES INTENDENTE EN UNA CLINICA DEL IMSS Y SE ENCARGA,81,IMSS,62,2,4548
01,019,2,5,24,028,0001,2319,240364,01,111111,02,06,02,2,SECRETARIA C/COMPUTACION,2,,,,,2,,,9,9,5,5,,,,,,,5558
01,035,2,5,24,028,0001,2319,240364,03,111111,02,07,05,3,ENFERMERIA,1,1,1,1,1,2,,,2,2,1,,1,APLICAR CUIDADOS Y PROSEDIMIENTOS DE ENFERMERIA,11,IMSS,62,1,5558
