"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMREN,C,2","NIVELINS,C,2","APOBO,C,2","CODCARR,C,3","ESPE,C,50","ANTESCO,C,1","BIOLOGIA,C,1","FISICA,C,1","QUIMICA,C,1","MATEMA,C,1","TIPOESC,C,1","EDADULG,C,2","ACTESTUDI,C,1","CIENTIF1,C,1","INGEN1,C,1","CIENTIF2,C,1","INGEN2,C,1","CONDACT,C,1","VERIDACT,C,1","POSDOCU,C,1","TAROFUN,C,70","OCUPACION,C,2","ESPECI,C,60","NODUNIECO,C,60","ACTIECO,C,2","ESPECIF,C,60","ACTICIEN,C,1","LLAVE,C,23"
4,25,006,0001,3738,250351,04,1,1,04,02, 4,,,,,,,,,,,,,,,1,,1,PREPARA COMIDA CABRERIA CAMARONES TAMPIQUEÑA HAMBURGUEAS Y COKTELES,52,COCINERA,HOTEL COSTA DEL SOL,72,DA SERVICIO DE HOSPEDAJE PARA TODO TIPO DE GENTE,2,25006000137382503510411
4,25,006,0001,3738,250351,05,1,1,02,04, 3,,,,,,,,1,17,2,,,2,2,8,5,,,,,,,,,25006000137382503510511
4,25,006,0001,3969,250062,01,1,1,01,02, 6,,,,,,,,,,,,,,,3,5,,,,,,,,,25006000139692500620111
4,25,006,0001,3969,250062,02,1,1,01,04, 3,,,,,,,,1,23,2,,,1,1,1,,1,ACOMODA LAS MERCANCIAS LACTEOS PRODUCTOS DE LIMPIEZA,71,EMPLEADO DE VENTAS,WAL-MART,46,A LA VENTA DE PRODUCTOS DE ABARROTES ELECTRONICA ROPA LLANTA,1,25006000139692500620211
4,25,006,0001,3969,250062,03,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,JEFE DE PRODUCCION DE ALIMENTOS TOSTADA HARINA NIXTAMAL SOPES,51,SUPERVISOR DE PRODUCCION,INDUSTRIA DE MAIZ Y TRIGO BLANCA,31,FABRICACION Y VENTA DE PRODUCTOS COMO TOSTADAS TORTILLA DE H,1,25006000139692500620311
4,25,006,0001,3969,250062,04,1,1,02,02, 5,,,,,,,,,,,,,,,5,5,,,,,,,,,25006000139692500620411
4,25,006,0001,3969,250062,05,1,1,02,06, 1,211,CULTORA DE BELLEZA,3,2,2,1,1,1,24,1,2,1,,,1,,4,HACE CORTE TINTES RAYITOS ONDULADOS UÑAS ACRILICAS EXTENSION DE PESTAÑ,81,CULTORA DE BELLEZA CORTE Y ALTO PEINADO,ESTETICA YAZMIN,81,A LA BELLEZA UNISEX,2,25006000139692500620511
4,25,006,0001,412A,250016,01,1,3,01,06, 2,186,SECRETARIA EJECUTIVA,2,,,,,1,17,2,,,1,2,1,,1,ATENCION AL PUBLICO EN GRAL CONTROL DE FACTURAS Y CAPTURA.,62,SECRETARIA,SERVICIOS DE INGENIERIA COMPUTACIONAL,54,VOZ Y DATOS TELEFONIA COMPUTADORAS REDES TLEFONICAS,2,250060001412A2500160113
4,25,006,0001,412A,250016,01,2,3,01,03, 3,,,,,,,,,,,,,,,1,,1,INSTALA REDES DE COMPUTADORAS,12,TECNICO EN COMPUTACION,SERVICIO DE INGENIERIA COMPUTACIONAL,46,VENTA DE EQUIPO DE COMPUTADORAS E INSTALACION DE REDES,2,250060001412A2500160123
4,25,006,0001,412A,250016,01,3,3,02,04, 2,,,,,,,,1,17,2,,,2,2,5,5,,,,,,,,,250060001412A2500160133
4,25,006,0001,412A,250016,02,1,1,01,07, 3,415,INGENIERIA INDUSTRIAL,3,1,1,1,1,2,47,1,2,1,,,1,,1,PRODUCIR EL PERIODICO Y HACER MEJORAS EN EL PROCESO DE PRODUCCION,21,GERENTE DE PRODUCCION,EDITORIAL CULIACAN S.A. DE C.V,51,ELABORACION DE PERIODICO (ARTES GRAFICAS),1,250060001412A2500160211
4,25,006,0001,412A,250016,03,1,1,02,07, 5,393,CONTADURIA PUBLICA,3,2,2,2,1,1,26,2,,,2,2,1,,1,ASESORA CONTABLE DE LAS ESCUELAS SECUNDARIAS ZONA 006,11,ASESOR CONTABLE,SEPYC,93,SUPERVISAR ESCUELAS EN LO ACADEMICO TECNOLOGICO COMO SERVICI,1,250060001412A2500160311
4,25,006,0001,412A,250016,04,1,1,01,07, 2,392,LIC EN ADMINISTRACION AGRICOLA,3,1,2,1,1,1,22,2,,,2,1,1,,1,ATENDER Y COORDINAR LOS SERVICIOS EN LA PLATAFORMA A LAS ACRONAVES COM,61,OFICIAL DE OPERACIONES TERRESTRES,SISTEMA CORPORATIVO DE PERSONAL SA DE CV,48,SERV DE APOYOS TERRESTRE A LAS AERONAVES,1,250060001412A2500160411
4,25,006,0001,412A,250060,01,1,1,01,04, 3,,,,,,,,1,19,2,,,2,2,1,,1,LLEVA CONTROL DE LA ALIMENTACION DE LOS ANIMALES DEL RANCHO,41,ENCARGADO,RANCHO LOS MEZQUITES,43,COMPRA Y VENTA DE GANADO,2,250060001412A2500600111
4,25,006,0001,412A,250060,02,1,1,02,07, 2,393,LIC. CONTADURIA PUBLICA,3,2,2,2,1,1,34,1,2,2,,,1,,1,JEFE DE DEPARTAMENTO DE PROGRAMACION DE PAGOS Y PROVEEDORES,61,JEFE DE DEPARTAMENTO,ISSSTESIN,62,ATENCION A MAESTROS DERECHOHABIENTES DE LA SECCION 53,2,250060001412A2500600211
4,25,006,0001,412A,250060,03,1,1,02,03, 3,,,,,,,,,,,,,,,1,,1,BAILAR,14,BAILARINA,OSIRIS,72,CENTRO DE ENTRETENIMIENTO,2,250060001412A2500600311
4,25,006,0001,412A,250060,04,1,1,03,04, 3,,,,,,,,1,18,1,2,1,,,1,,4,HACE Y ELABORA NIEVE DE GARRAFA,52,NEVERO,SIN NOMBRE,31,HACER NIEVE Y VENDERLA,2,250060001412A2500600411
4,25,006,0001,412A,250060,05,1,1,02,03, 3,,,,,,,,,,,,,,,1,,4,HACE COMIDAS PARA UNA EMPRESA Y SE LAS VENDE,52,VENDEDORA DE COMIDA CASERA,SIN NOMBRE,72,A VENDER COMIDA,2,250060001412A2500600511
4,25,006,0001,4435,250360,02,1,1,02,07, 5,392,ADMINISTRACION DE EMPRESAS,3,2,2,2,1,1,23,2,,,1,2,3,5,,,,,,,,,25006000144352503600211
4,25,006,0001,4435,250360,05,1,1,01,06, 3,144,ENFERMERIA,2,,,,,1,18,2,,,2,2,1,,1,ATENDER PACIENTES GRAVES,12,ENFERMERA,IMSS,62,DA CONSULTAS MEDICAS HOSPITALIZACION Y CIRUGIAS,1,25006000144352503600511
4,25,006,0001,4613,250137,01,1,1,02,08, 2,572,LICENCIATURA EN ADMINISTRACION PUBLICA,4,2,2,2,1,2,29,1,2,1,,,1,,1,GUIAR ORIENTAR A ESTUDIANTES VIRTUALES (ESTUDISO EN LINEA),11,TUTORA DE CENTRO DE EDUCACION EN LINEA,UNIVERSIDAD TEC MILENIO,61,PRESTA EL SERVICIO ENSEÑANZA EDUCATIVA A NIVEL PREPARATORIA,2,25006000146132501370111
4,25,006,0001,4613,250137,02,1,1,04,04, 3,,,,,,,,1,18,1,2,2,,,4,3,6,,,,,,,,25006000146132501370211
4,25,006,0001,4613,250137,03,1,1,01,07, 5,414,INGENIERO EN ELECTRONICA,3,2,1,2,1,2,22,2,,,2,1,1,,1,ENCARGADO DE LOS EQUIPOS DE COMUNICACIONES MANTENIMIENTO SUPERVISION,51,JEFE DE OFICINAS DE COMUNICACIONES,CFE,22,GENERACION SUMINISTRO DE ENERGIA ELECTRICA,1,25006000146132501370311
4,25,006,0001,4613,250137,04,1,1,06,06, 4,144,ENFERMERIA,2,,,,,1,23,2,,,2,2,1,,1,ETIQUETAR ENVASES DE PLASTICO,53,ETIQUETADORA,DAKAPET,32,FABRICACION Y ETIQUETACION DE ENVASES,2,25006000146132501370411
4,25,006,0001,4613,250137,05,1,1,02,06, 3,203,PROGRAMADOR ANALISTA,2,,,,,2,19,2,,,1,1,5,5,,,,,,,,,25006000146132501370511
4,25,006,0001,5240,250301,01,1,1,01,06, 3,111,TECNICO EN PINTURA Y DIBUJO,2,,,,,1,19,2,,,1,1,1,,1,ENSEÑA ARTES PLASTICAS,13,PROFESORA DEL TALLER DE PINTURA Y DIBUJO,ESC PREPARATORIA SALVADOR ALLENDE (UAS),61,A LA EDUCACION (UAS),1,25006000152402503010111
4,25,006,0001,5240,250301,02,1,1,01,07, 1,393,LIC EN CONTABILIDAD PUBLICA,3,2,2,2,1,1,20,1,2,1,,,8,5,,,,,,,,,25006000152402503010211
4,25,006,0001,5240,250301,03,1,1,01,07, 4,405,LIC EN EDUCACION FISICA,3,1,2,1,1,1,23,1,2,2,,,1,,1,SERVICIO AL USUARIO EN BIBLOTECA,12,BIBLIOTECARIO,ESEF-UAS,61,A LA EDUCACION PUBLICA SUPERIOR,1,25006000152402503010311
4,25,006,0001,5240,250301,04,1,1,02,03, 3,,,,,,,,,,,,,,,8,5,,,,,,,,,25006000152402503010411
4,25,006,0001,5240,250301,05,1,1,01,06, 3,205,PROFESIONALÑ TECNICO EN REFRIGERACION Y AIRE ACOND,2,,,,,1,18,2,,,1,1,1,,1,REPARACION DE LINEA BLANCA,12,TECNICO EN REFRIGERACION,TECNO EXPRES,46,A LA INSTALACION VENTA Y REPARACION DE LINEA BLANCA,2,25006000152402503010511
4,25,006,0001,5518,250279,01,1,1,01,02, 6,,,,,,,,,,,,,,,5,5,,,,,,,,,25006000155182502790111
4,25,006,0001,5518,250279,02,1,2,02,02, 6,,,,,,,,,,,,,,,1,,6,,,,,,,,25006000155182502790212
4,25,006,0001,5518,250279,02,2,2,01,04, 3,,,,,,,,1,19,2,,,2,1,1,,1,elaboracion de planos y levantamientos topograficos,12,tecnico topografo en elaboracion de planos,Rene Camacho Lopez,54,realizar planos topograficos cartograficos y medicion de ter,1,25006000155182502790222
4,25,006,0001,5518,250279,03,1,1,02,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,25006000155182502790311
4,25,006,0001,5518,250279,04,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,HACE LA LIMPIEZA EN LOS PROBADORES DE UNA TIENDA DE ROPA,81,EMPLEADA DE LIMPIEZA,BERSHKA BOUTIQUE,46,VENTA DE ROPA DE DAMA,2,25006000155182502790411
4,25,006,0001,5518,250279,05,1,4,01,02, 6,,,,,,,,,,,,,,,1,,1,REALIZAR ACABADOS INTERIORES CON YESO FIGURAS Y MOLDURAS,52,MAESTRO YESERO,ESPACIOS BARCELONA,23,CONSTRUCTORA DE CASAS,2,25006000155182502790514
4,25,006,0001,5518,250279,05,2,4,01,03, 2,,,,,,,,,,,,,,,1,,1,ENYESAR CASAS Y HACER ACABADOS DE YESO,52,YESERO,ESPACIOS BARCELONA,23,CONSTRUYEN CASA Y VENDEN,2,25006000155182502790524
4,25,006,0001,5518,250279,05,3,4,01,03, 2,,,,,,,,,,,,,,,1,,1,ACABADOS DE YESO EN GENERAL,52,YESERO,ESPACIOS BARCELONA,23,HACEN CASAS Y LAS VENDEN,2,25006000155182502790534
4,25,006,0001,5518,250279,05,4,4,01,03, 3,,,,,,,,,,,,,,,1,,1,ENYESA CASAS HACE FIGURAS MOLDURAS DE YESO,52,YESERO,ESPACIOS BARCELONA,23,FABRICAN CASAS Y LAS VENDEN,2,25006000155182502790544
4,25,006,0001,5715,250108,01,1,1,01,07, 4,374,LIC EN DERECHO,3,2,2,2,2,1,38,1,2,2,,,1,,1,CUIDAR EL ORDEN LA IMAGEN DE LOS ALUMNOS CHECADA DE LOS MAESTROS,83,PREFECTURA,ESCUELA TECNICA NO.65 (EN VALLE ESCONDIDO),61,A LA EDUCACION DE LOS ALUMNOS A LA CULTURA TECNICA Y AGROPEC,2,25006000157152501080111
4,25,006,0001,5715,250108,02,1,1,01,06, 3,052,CONTADOR PRIVADO Y SECRETARIADO,1,,,,,,,,,,,,1,,1,SUPERVISA A CAPTURISTAS,61,SUPERVISOR,GOBIERNO DEL ESTADO (USE),93,A MODERNIZAR LA INFORMACION DE LA OFICINA DE REGISTRO CIVIL,2,25006000157152501080211
4,25,006,0001,5715,250108,03,1,1,02,07, 5,393,LIC EN CONTADURIA PUBLICA,3,2,2,2,1,1,21,2,,,1,2,5,5,,,,,,,,,25006000157152501080311
4,25,006,0001,5715,250108,04,1,1,01,04, 2,,,,,,,,1,19,2,,,2,1,1,,4,DEMOSTRADOR VENDEDOR INSTALADOR DE HULES Y EMPAQUES AUTOMOTRICES,71,PROPIETARIO COMERCIANTE,LA CASA DE LOS HULES,46,A LA COMPRA VENTA DE HULES PARA AUTOMOVILES,2,25006000157152501080411
4,25,006,0001,5715,250108,05,1,1,01,07, 5,393,LIC EN CONTADURIA PUBLICA,3,2,1,2,1,1,24,2,,,2,1,1,,4,COMPRA Y VENTA DE BIENES RAICES,71,ASESOR DE BIENES RAICES,NO TIENE,53,COMPRA Y VENTA DE BIENES RAICES Y RENTA DE INMUEBLES Y GESTO,2,25006000157152501080511
4,25,006,0001,5861,250343,01,1,1,01,07, 3,411,INGENIERIA CIVIL,3,2,1,2,1,1,22,2,,,1,2,1,,1,OFRECER AL CLIENTE LAS PROMOCIONES Y EXPLICARLE LOS BENEFICIOS DE LO Q,71,ASESOR DE VENTAS AL PUBLICO,SECORH,46,ATENCION Y VENTA AL PUBLICO DE MUEBLERIA LINEA BLANCA ROPA,2,25006000158612503430111
4,25,006,0001,5861,250343,02,1,1,02,07, 1,393,CONTABILIDAD PUBLICA,3,2,2,2,1,1,18,1,1,1,,,1,,1,ATIENDE UNA PAPELERIA,71,VENDEDORA,LA PROVEEDORA,46,VENTA DE ARTICULOS DE PAPELERIA,2,25006000158612503430211
4,25,006,0001,5861,250343,03,1,1,01,04, 3,,,,,,,,1,23,2,,,2,1,1,,1,PROTECCION A EMPRESAS,83,GUARDIA DE SEGURIDAD,SICERCE,56,BRINDAR SERVICIOS DE SEGURIDAD,2,25006000158612503430311
4,25,006,0001,5861,250343,04,1,1,01,06, 1,081,CULTURA DE BELLEZA,1,,,,,,,,,,,,5,1,4,VENDER PRODUCTOS NATURALES Y COMPLEMENTOS ALIMENTICIOS,72,VENDEDORA,OMNILIFE,46,A DISTRIBUIR Y VENDER COMPLEMENTOS ALIMENTICIOS,3,25006000158612503430411
4,25,006,0001,5861,250343,05,1,1,01,03, 3,,,,,,,,,,,,,,,1,,4,REPARA E INSTALA AUTOESTEREOS,12,TECNICO EN ELECTRONICA,NO TIENE NOMBRE,46,REPARACION Y VENTA DE AUTOESTEREOS,2,25006000158612503430511
4,25,006,0001,5950,250041,01,1,1,02,02, 6,,,,,,,,,,,,,,,5,3,6,,,,,,,,25006000159502500410111
4,25,006,0001,5950,250041,02,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,AYUDA A LA LIMPIEZA DE LOS CUARTOS DE UNA CASA DE MASAJES,81,ENCARGADA DE LIMPIEZA,GIAMUR (MASAJES),81,MASAJE PROFESIONAL TERAPEUTICO (RELAX COMPLETO),2,25006000159502500410211
4,25,006,0001,5950,250041,03,1,1,02,03, 3,,,,,,,,,,,,,,,5,2,4,CORTAR EL PELO,81,ESTILISTA,NO TIENE,81,CORTA EL CABELLO,2,25006000159502500410311
4,25,006,0001,5950,250041,04,1,1,02,04, 3,,,,,,,,1,18,2,,,2,2,5,5,,,,,,,,,25006000159502500410411
4,25,006,0001,615A,250297,01,1,1,02,04, 3,,,,,,,,1,18,2,,,2,2,5,5,,,,,,,,,250060001615A2502970111
4,25,006,0001,615A,250297,02,1,1,01,07, 5,355,PSICOLOGIA,3,1,2,2,1,1,25,2,,,1,2,1,,1,CONSULTA A NIÑOS JOVENES Y ADULTOS (PSICOLOGIA),11,PSICOLOGO,DIF SINALOA,62,ASISTENCIA SOCIAL A BRINDARLA,2,250060001615A2502970211
4,25,006,0001,615A,250297,04,1,1,02,06, 2,186,SECRETARIADO,2,,,,,2,18,2,,,2,2,5,5,,,,,,,,,250060001615A2502970411
4,25,006,0001,615A,250297,05,1,1,02,07, 4,415,INGENIERIA INDUSTRIAL,3,1,1,1,1,1,22,2,,,2,1,1,,1,MANEJO DE PERSONAL DEL AREA ADMINISTRATIVA,21,SUB-GERENTE DE VENTAS,PREMIER AUTO COUNTRY,46,VENTA DE CARROS,2,250060001615A2502970511
4,26,030,0001,1996,260109,01,1,1,01,00, 0,,,,,,,,,,,,,,,6,5,,,,,,,,,26030000119962601090111
4,26,030,0001,1996,260109,02,1,1,02,03, 3,,,,,,,,,,,,,,,8,5,,,,,,,,,26030000119962601090211
4,26,030,0001,1996,260109,03,1,1,06,03, 3,,,,,,,,,,,,,,,1,,1,"PONER CARNE EN PARRILLA,ASARLA, LIMPIAR PARILLAS.",52,PARRILLERO,RESTAURANT PARILLA DEL SUR,72,PREPARACION DE ALIMENTOS PARA SU CONSUMO INMEDIATO,2,26030000119962601090311
4,26,030,0001,1996,260109,04,1,1,02,07, 4,372,ADMINISTRACION PUBLICA,3,2,2,2,1,1,29,2,,,2,1,1,,1,"VISITAR SUPERMERCADOS,SURTIR MERCANCIA,ORDENAR ESTANTES,SUPERVISAR",71,PROMOTORA DE VENTAS,"LABORATORIO, PRISTON MAYERS",32,DISTRIBUCION DE PRODUCTOS FARMACEUTICOS EN SUPERMERCADOS.,2,26030000119962601090411
4,26,030,0001,1996,260109,05,1,1,02,06, 3,186,SECRETARIADO COMERCIAL,2,,,,,1,19,2,,,2,2,1,,1,RECABAR DATOS SOBRE NOMBRES DE NEGOCIOS EN LA REGION,62,AUXILIAR DE JEFE,TELMEX,51,A LA PRESTACION DE SERVICIOS DE LINEAS TELEFONICAS E INTERNE,2,26030000119962601090511
4,26,030,0001,2049,260305,02,1,1,01,06, 2,053,COMERCIO,1,,,,,,,,,,,,6,5,,,,,,,,,26030000120492603050211
4,26,030,0001,2049,260305,03,1,1,03,07, 4,374,DERECHO,3,2,2,2,1,1,24,2,,,1,1,1,,1,"ANALIZAR PROYECTOS, REVISARLOS Y APROBARLOS",61,COORDINADOR GENERAL,SECRETARIA DE HACIENDA Y CREDITO PUBLICO,93,A LA FISCALIZACION Y RECAUDACION DE IMPUESTOS,2,26030000120492603050311
4,26,030,0001,2049,260305,04,1,1,01,07, 4,393,CONTADOR PUBLICO,3,2,2,2,1,1,26,2,,,2,1,1,,4,"COMPRAR CARROS, BUSCARLES CLIENTES, BUSCAR CARROS",71,VENDEDOR DE CARROS,NO RECORDO NOMBRE DE LA UNIDAD ECONOMICA,46,COMPRA Y VENTA DE AUTOS,2,26030000120492603050411
4,26,030,0001,2049,260305,05,1,1,04,07, 1,374,DERECHO,3,2,2,2,1,1,21,1,2,1,,,1,,1,"COMPRAR MATERIALES, ENTREGAR PEDIDOS",62,ENCARGADO DE COMPRAS Y ENTREGAS,PASTELERIA PASTELOS,31,ELABORACION Y VENTA DE PASTELES,2,26030000120492603050511
4,26,030,0001,2250,260071,01,1,1,02,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,26030000122502600710111
4,26,030,0001,2250,260071,02,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,CONSTRUCCION DE DETALLES EN PISOS DE VIVIENDAS,54,AYUDANTE DE ALBAÑIL,ACABADOS ASFALTICOS PARA LA CONSTRUCCION,23,A LA CONSTRUCCION  DE VIVIENDAS,2,26030000122502600710211
4,26,030,0001,2250,260071,03,1,1,02,03, 3,,,,,,,,,,,,,,,1,,1,ELABORA ARNESES PARA ASIENTOS DE LOS AUTOS,53,OPERADORA DE PRODUCCION,LEONI,33,MAQUILA Y ELABORA ARNESES,2,26030000122502600710311
4,26,030,0001,2250,260071,04,1,1,03,03, 2,,,,,,,,,,,,,,,1,,3,"CONSTRUYE VIVIENDAS, NEGOCIOS O REMODELACIONES",52,ALBAÑIL,CORCELES,23,REMODELACION DE VIVIENDAS,2,26030000122502600710411
4,26,030,0001,2250,260071,05,1,1,02,03, 3,,,,,,,,,,,,,,,2,,1,"TRABAJA EN MAQUINA INDUSTRIAL, ENSAMBLA RESORTES",53,OPERADORA DE PRODUCCION,TICO ELECTRONE,33,ENSAMBLADO DE RESORTES,2,26030000122502600710511
4,26,030,0001,2443,260253,01,1,1,01,08, 2,531,MAESTRIA EN CIENCIAS EN HORTICULTURA,4,1,1,1,1,1,42,2,,,1,1,1,,1,"TRABAJOS DE INVESTIGACION, AGRICULTURA",11,MAESTRO,UNIVERSIDAD DE SONORA,61,SERVICIOS DE EDUCACION A NIVEL PROFESIONAL,1,26030000124432602530111
4,26,030,0001,2443,260253,02,1,1,01,07, 5,411,INGENIERIA CIVIL,3,2,1,2,1,1,23,2,,,2,2,1,,4,VENDE E INSTALA CAMARAS DE VIGILANCIA,71,PROPIETARIO,DESARROLLO GARIMELES,56,VENTA E INTALACION DE CAMARAS DE VIGILANCIA,2,26030000124432602530211
4,26,030,0001,2443,260253,03,1,1,01,06, 1,183,AUXILIAR CONTABLE,2,,,,,2,39,2,,,1,2,1,,1,REALIZA EL CONTROL DE LOS PAGOS DE CONVENIOS,62,ASISTENTE TECNICO,AGUA DE HERMOSILLO,22,GENERACION Y SUMINISTRO DE AGUA POTABLE,2,26030000124432602530311
4,26,030,0001,2443,260253,04,1,1,04,04, 3,,,,,,,,2,19,1,1,2,,,8,5,,,,,,,,,26030000124432602530411
4,26,030,0001,2443,260253,05,1,1,01,06, 3,183,CONTADOR PRIVADO,2,,,,,2,16,2,,,2,2,1,,1,LLEVAR LA CONTABILIDAD DE LA EMPRESA,12,CONTADORA,SERVICIO TECNICO DE CONTROL DE PLAGAS,56,"SERVICIOS DE FUMIGACION,EMPRESARIAL Y RESIDENCIAL",2,26030000124432602530511
4,26,030,0001,2706,260263,01,1,1,02,07, 1,362,QUIMICO BIOLOGO,3,1,1,1,1,1,30,2,,,2,1,1,,1,"ANALISIS DE MINERALES ,ELABORACION DE REPORTES DE RESULTADOS",12,TECNICO ACADEMICO,UNIVERSIDAD DE SONORA,61,SERVICIOS DE EDUCACION A NIVEL PROFESIONAL,1,26030000127062602630111
4,26,030,0001,2706,260263,02,1,1,01,08, 1,592,MAESTRIA EN ADMINISTRACION,4,2,2,2,1,1,30,2,,,1,2,1,,1,"REVISAR PROGRAMAS DE BECAS,MAESTRIAS,INVESTIGADORES,TAREAS ADMITIVAS.",11,TECNICO ANALISTA,UNIVERSIDAD DE SONORA,61,SERVICIOS DE EDUCACION A NIVEL PROFESIONAL,1,26030000127062602630211
4,26,030,0001,2706,260263,03,1,1,02,03, 3,,,,,,,,,,,,,,,1,,4,"VENDER ARTICULOS PARA LA ESCUELA, ROPA",71,COMERCIANTE,NO RECORDO EL NOMBRE DE UNIDAD ECONOMICA,46,VENTA DE ART. ESCOLARES Y ROPA AL PORMENOR,2,26030000127062602630311
4,26,030,0001,2706,260263,04,1,1,01,07, 4,421,LICENCIADO EN MATEMATICAS,3,2,1,2,1,1,22,1,1,2,,,8,5,,,,,,,,,26030000127062602630411
4,26,030,0001,2706,260263,05,1,1,01,02, 5,,,,,,,,,,,,,,,1,,1,"LIMPIAR , BARRER Y TRAPEAR PISOS, TIRAR BASURA",81,EMPLEADA DOMESTICA,LIMPIEZA PROFESIONAL HOSPITALARIA,56,SERVICIO DE LIMPIEZA,2,26030000127062602630511
4,26,030,0001,2890,260005,01,1,1,02,04, 3,,,,,,,,1,21,1,2,1,,,4,5,,,,,,,,,26030000128902600050111
4,26,030,0001,2890,260005,02,1,1,04,04, 3,,,,,,,,1,17,1,2,2,,,4,5,,,,,,,,,26030000128902600050211
4,26,030,0001,2890,260005,04,1,1,02,07, 3,311,ARQUITECTURA,3,1,1,1,1,1,22,1,1,2,,,1,,1,ACTUALIZACION DE INFRAESTRUCTURA,61,VERIFICADOR DE OBRA,UNIVERSIDAD DE SONORA,61,SERVICIOS DE EDUCACION A NIVEL PROFESIONAL,2,26030000128902600050411
4,26,030,0001,2890,260005,05,1,1,01,07, 5,311,ARQUITECTURA,3,2,2,2,1,1,23,2,,,2,2,1,,5,SUPERVISION DE OBRA EN CONSTRUCCION,51,SUPERVISOR,CARLOS ALBERTO DURAN,23,CONSTRUCCION DE VIVIENDAS,2,26030000128902600050511
4,26,030,0001,2922,260249,01,1,1,01,07, 5,354,LICENCIATURA EN LETRAS HISPANICAS,3,1,2,2,1,1,23,2,,,2,2,2,,1,MAESTRA DE ESPAÑOL A NIVEL SECUNDARIA,13,MAESTRA,SECUNDARIA GENERAL # 11,61,SERVICIOS DE EDUCACION A NIVEL SECUNDARIA,2,26030000129222602490111
4,26,030,0001,2922,260249,02,1,1,04,04, 3,,,,,,,,2,18,1,2,1,,,8,5,,,,,,,,,26030000129222602490211
4,26,030,0001,2922,260249,03,1,1,04,04, 3,,,,,,,,1,20,2,,,2,2,8,5,,,,,,,,,26030000129222602490311
4,26,030,0001,2922,260249,04,1,1,01,02, 6,,,,,,,,,,,,,,,8,5,,,,,,,,,26030000129222602490411
4,26,030,0001,2922,260249,05,1,1,01,02, 6,,,,,,,,,,,,,,,5,5,,,,,,,,,26030000129222602490511
4,26,030,0001,3066,260058,01,1,1,01,04, 2,,,,,,,,1,17,2,,,2,2,6,5,,,,,,,,,26030000130662600580111
4,26,030,0001,3066,260058,02,1,1,01,07, 3,411,INGENIERIA CIVIL,3,2,2,2,1,1,25,2,,,2,1,1,,1,"PREPARAR BEBIDAS, SURTIR BEBIDAS, ACOMODAR",81,BARMAN,BAR RAQUET CLUB,72,AL SERVICIO DE CLUB DEPORTIVO Y GIMNACIO,2,26030000130662600580211
4,26,030,0001,3066,260058,03,1,1,02,06, 3,181,ADMINISTRACION DE EMPRESAS,2,,,,,2,20,2,,,2,2,1,,1,"CUIDAR ENFERMOS, ATENDERLOS Y DARLES MEDICAMENTOS",12,ASISTENTE MEDICO,ARQUIDIOSIS DE HERMOSILLO,81,A LA EVANGELIZACION DE LA RELIGION CATOLICA,2,26030000130662600580311
4,26,030,0001,3066,260058,04,1,1,03,06, 3,184,COMERCIO,2,,,,,2,19,2,,,2,2,1,,1,"PREPARAR HOTDOGS, PICAR VERDURA, REALIZAR COMPRAS",81,PREPARADORA DE HOTDOGS,HOT DOGS ANA DOLORES,72,A LA PREPARACION Y VENTA DE HOT DOGS,2,26030000130662600580411
4,26,030,0001,3066,260058,05,1,1,04,06, 3,184,COMERCIO,3,2,2,2,1,2,20,1,1,2,,,1,,1,"ELABORACION CHEQUES, RECIBIR DOCUMENTACION",62,ASISTENTE ADMINISTRATIVO,INEGI,93,A LA REALIZACION DE ESTADISTICAS DE POBLACION,2,26030000130662600580511
4,26,030,0001,3263,260138,01,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,"PEGAR LADRILLOS, HACER MEZCLA",52,ALBAÑIL,"INGENIERO, NO RECORDO NOMBRE DE LA UNIDAD ECONOMICA",23,CONSTRUCCION INTEGRAL DE VIVIENDAS,2,26030000132632601380111
4,26,030,0001,3263,260138,02,1,1,02,03, 3,,,,,,,,,,,,,,,1,,1,ELABORA Y VENDE TORTILLAS,52,TORTILLERIA,SIN NOMBRE,31,ELABORACION DE TORTILLAS,2,26030000132632601380211
4,26,030,0001,3263,260138,03,1,1,02,07, 2,374,LICENCIADO EN DERECHO,3,2,2,2,1,1,21,2,,,2,1,1,,1,VENTA DE PAPELERIA Y ART PARA REGALO,71,EMPLEADA DE MOSTRADOR,SEDONA MARQUET,46,A LA VENTA DE PAPELERIA DE OFICINA Y REGALOS AL PORMENOR,2,26030000132632601380311
4,26,030,0001,3263,260138,04,1,1,01,03, 2,,,,,,,,,,,,,,,1,,4,COMPRA Y VENDE CARROS,71,COMERCIANTE DE AUTOS,FRANCISCO JAVIER,46,VENTA DE CARROS AL PORMENOR,2,26030000132632601380411
